id,incident_date,district,bias_code,bias_code_2,bias,status,#_of_victims,victim_type,#_of_suspects,#_suspects_<_18_of_age,#_suspects_18-35_of_age,#_suspects_36-45_of_age,#_suspects_46-55_of_age,#_suspects_>_55_of_age,suspect_known/unknown,year,month,year_month
190031014,2019-06-29,4,Anti-Other Religion,NA,Vandalism,Open,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2019,6,2019-06-01
190030993,2019-06-28,1,Anti-Black,NA,Vandalism,Open,NA,Other,NA,NA,NA,NA,NA,NA,Unknown,2019,6,2019-06-01
190030991,2019-06-28,2,Anti-Jewish,NA,Vandalism,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2019,6,2019-06-01
190030534,2019-06-24,1,Anti-Hispanic,NA,Assault (simple),Open,1,Individual(s),3,NA,2,NA,NA,NA,Unknown,2019,6,2019-06-01
190029874,2019-06-22,2,Anti-Black,NA,Vandalism,Open,NA,Business/Financial Institution,NA,NA,NA,NA,NA,NA,Unknown,2019,6,2019-06-01
190027831,2019-06-11,2,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Known,2019,6,2019-06-01
190026176,2019-06-02,3,Anti-Transgender,NA,Other,N/A,1,Individual(s),NA,NA,NA,NA,NA,NA,Known,2019,6,2019-06-01
190025582,2019-05-31,2,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190025730,2019-05-30,2,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190025231,2019-05-27,2,Anti-Black,NA,Vandalism,Open,NA,Society,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190024373,2019-05-22,1,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190024312,2019-05-22,2,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190024385,2019-05-22,4,Anti-Homosexual,NA,Written Intimidation/Simple Assault,Closed-Exception,1,Individual(s),1,1,NA,NA,NA,NA,Known,2019,5,2019-05-01
190023755,2019-05-19,2,Anti-Other Ethnicity,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190023546,2019-05-18,5,Anti-Jewish,Anti-Homosexual,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190023313,2019-05-17,2,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190023112,2019-05-16,1,Anti-Jewish,NA,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190022915,2019-05-15,2,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190022287,2019-05-11,2,Anti-Jewish,NA,Vandalism,Open,NA,Other,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190022028,2019-05-10,4,Anti-Jewish,NA,Vandalism,N/A,NA,Society,NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190021692,2019-05-09,6,Anti-Homosexual,NA,Assault (simple),N/A,1,Individual(s),1,NA,NA,1,NA,NA,Known,2019,5,2019-05-01
190021305,2019-05-07,4,Anti-Asian,Anti-Homosexual,Vandalism,Open,NA,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2019,5,2019-05-01
190021275,2019-05-06,5,Anti-Transgender,NA,Vandalism,Open,NA,Business/Financial Institution,1,1,NA,NA,NA,NA,Known,2019,5,2019-05-01
190020981,2019-05-04,5,Anti-Black,NA,Vandalism,Closed-Arrest,NA,Society,4,4,NA,NA,NA,NA,Known,2019,5,2019-05-01
190020400,2019-05-01,4,Anti-Black,NA,Vandalism,Inactive,NA,Society,NA,NA,NA,NA,NA,NA,Known,2019,5,2019-05-01
190019957,2019-04-28,6,Anti-Homosexual,NA,Assault (simple),Inactive,1,Individual(s),2,NA,NA,NA,NA,NA,Unknown,2019,4,2019-04-01
190020026,2019-04-27,2,Anti-Black,NA,Verbal Intimidation/Simple Assault,N/A,NA,School/College,2,2,NA,NA,NA,NA,Known,2019,4,2019-04-01
190019525,2019-04-26,2,Anti-Homosexual,NA,Written Intimidation/Simple Assault,Open,NA,Religious Organization,1,NA,NA,NA,NA,1,Known,2019,4,2019-04-01
190018069,2019-04-17,2,Anti-Jewish,NA,Vandalism,Open,NA,Society,NA,NA,NA,NA,NA,NA,Unknown,2019,4,2019-04-01
190017752,2019-04-16,2,Anti-Black,NA,Written Intimidation/Simple Assault,N/A,NA,School/College,4,4,NA,NA,NA,NA,Known,2019,4,2019-04-01
190016883,2019-04-11,4,Anti-Homosexual,NA,Written Intimidation/Simple Assault,N/A,2,Individual(s),1,1,NA,NA,NA,NA,Known,2019,4,2019-04-01
190015763,2019-04-04,2,Anti-Homosexual,NA,Assault (simple),Closed-Arrest,1,Individual(s),1,NA,1,NA,NA,NA,Known,2019,4,2019-04-01
190014980,2019-03-30,2,Anti-Black,Anti-Hispanic,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Known,2019,3,2019-03-01
190014251,2019-03-27,1,Anti-Hispanic,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Known,2019,3,2019-03-01
190015019,2019-03-26,2,Anti-Black,NA,Written Intimidation/Simple Assault,N/A,1,Individual(s),NA,NA,NA,NA,NA,NA,Known,2019,3,2019-03-01
190013820,2019-03-25,2,Anti-Black,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),1,NA,NA,NA,1,NA,Known,2019,3,2019-03-01
190013600,2019-03-24,5,Anti-Islamic,NA,Vandalism,Open,2,Individual(s),1,NA,NA,NA,NA,NA,Unknown,2019,3,2019-03-01
190013251,2019-03-22,6,Anti-Islamic,NA,Assault (simple),Closed-Admin,1,Individual(s),1,NA,1,NA,NA,NA,Known,2019,3,2019-03-01
190013103,2019-03-21,1,Anti-Black,NA,Vandalism,Closed-Admin,1,Individual(s),1,NA,1,NA,NA,NA,Known,2019,3,2019-03-01
190012351,2019-03-17,5,Anti-Black,NA,Written Intimidation/Simple Assault,Closed-Arrest,1,Individual(s),1,NA,NA,NA,NA,NA,Unknown,2019,3,2019-03-01
190011926,2019-03-15,4,Anti-Asian,NA,Vandalism,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2019,3,2019-03-01
190011995,2019-03-15,4,Anti-Black,NA,Vandalism,Open,NA,Government,NA,NA,NA,NA,NA,NA,Unknown,2019,3,2019-03-01
190011458,2019-03-11,3,Anti-Jewish,NA,Written Intimidation/Simple Assault,N/A,1,Individual(s),1,1,NA,NA,NA,NA,Known,2019,3,2019-03-01
190010757,2019-03-08,4,Anti-Black,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,3,2019-03-01
190010572,2019-03-07,4,Anti-Black,NA,Written Intimidation/Simple Assault,N/A,NA,School/College,1,1,NA,NA,NA,NA,Known,2019,3,2019-03-01
190010787,2019-03-06,1,Anti-Jewish,NA,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Known,2019,3,2019-03-01
190009605,2019-02-28,3,Anti-Homosexual,NA,Assault (simple),Open,1,Individual(s),2,NA,NA,NA,NA,NA,Unknown,2019,2,2019-02-01
190008048,2019-02-19,1,Anti-Gender Non-Conforming,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),1,NA,NA,NA,NA,NA,Known,2019,2,2019-02-01
190007372,2019-02-13,5,Anti-Jewish,NA,Written Intimidation/Simple Assault,N/A,NA,School/College,1,1,NA,NA,NA,NA,Known,2019,2,2019-02-01
190007085,2019-02-13,5,Anti-Black,NA,Vandalism,Closed-Arrest,1,Individual(s),1,NA,NA,1,NA,NA,Known,2019,2,2019-02-01
190006643,2019-02-11,2,Anti-Black,NA,Display of Noose,N/A,NA,Business/Financial Institution,NA,NA,NA,NA,NA,NA,Known,2019,2,2019-02-01
190006274,2019-02-08,1,Anti-Black,NA,Written Intimidation/Simple Assault,N/A,1,Individual(s),4,4,NA,NA,NA,NA,Known,2019,2,2019-02-01
190006264,2019-02-07,1,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2019,2,2019-02-01
190005702,2019-02-05,1,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,1,1,NA,NA,NA,NA,Known,2019,2,2019-02-01
190003502,2019-01-23,4,Anti-Islamic,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),1,NA,NA,NA,NA,NA,Known,2019,1,2019-01-01
190002042,2019-01-13,4,Anti-Multi-Racial,NA,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Known,2019,1,2019-01-01
190004730,2019-01-12,3,Anti-Homosexual,NA,Flyer Left Behind,N/A,NA,Society,NA,NA,NA,NA,NA,NA,Unknown,2019,1,2019-01-01
190000566,2019-01-04,2,Anti-Black,Anti-Jewish,Vandalism,Inactive,NA,Business/Financial Institution,NA,NA,NA,NA,NA,NA,Unknown,2019,1,2019-01-01
180064394,2018-12-24,4,Anti-Islamic,NA,Vandalism,Closed-Admin,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2018,12,2018-12-01
180062542,2018-12-14,2,Anti-Black,NA,Other,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2018,12,2018-12-01
180062235,2018-12-13,4,Anti-Homosexual,NA,Written Intimidation/Simple Assault,Closed-Exception,1,Individual(s),3,2,1,NA,NA,NA,Known,2018,12,2018-12-01
180061842,2018-12-11,6,Anti-Homosexual,Anti-Jewish,Vandalism,Closed-Admin,NA,School/College,1,1,NA,NA,NA,NA,Known,2018,12,2018-12-01
180062118,2018-12-11,2,Anti-Jewish,NA,Written Intimidation/Simple Assault,Open,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2018,12,2018-12-01
180060752,2018-12-05,4,Anti-Jewish,Anti-Homosexual,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2018,12,2018-12-01
180060495,2018-12-03,5,Anti-Black,NA,Assault (simple),Closed-Arrest,1,Individual(s),1,NA,NA,NA,NA,1,Known,2018,12,2018-12-01
180059646,2018-11-29,3,Anti-Jewish,NA,Written Intimidation/Simple Assault,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,11,2018-11-01
180058409,2018-11-21,2,Anti-Black,NA,Written Intimidation/Simple Assault,N/A,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2018,11,2018-11-01
180057207,2018-11-14,4,Anti-Asian,NA,Verbal Intimidation/Simple Assault,Closed-Arrest,NA,Business/Financial Institution,1,NA,NA,1,NA,NA,Known,2018,11,2018-11-01
180056319,2018-11-09,4,Anti-Homosexual,NA,Verbal Intimidation/Simple Assault,N/A,1,Individual(s),1,1,NA,NA,NA,NA,Known,2018,11,2018-11-01
180056039,2018-11-08,2,Anti-Black,NA,Written Intimidation/Simple Assault,N/A,NA,School/College,1,1,NA,NA,NA,NA,Known,2018,11,2018-11-01
180056355,2018-11-08,4,Anti-Transgender,NA,Assault (simple),Closed-Exception,1,Individual(s),1,NA,NA,NA,NA,NA,Known,2018,11,2018-11-01
180055941,2018-11-07,2,Anti-Homosexual,NA,Assault (simple),Closed-Arrest,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,11,2018-11-01
180055692,2018-11-06,2,Anti-Jewish,NA,Verbal Intimidation/Simple Assault,N/A,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2018,11,2018-11-01
180055472,2018-11-05,1,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2018,11,2018-11-01
180054970,2018-11-03,4,Anti-Hispanic,NA,Verbal Intimidation/Simple Assault,N/A,1,Individual(s),1,NA,NA,NA,NA,1,Known,2018,11,2018-11-01
180054728,2018-11-01,6,Anti-Jewish,NA,Written Intimidation/Simple Assault,Open,NA,Religious Organization,1,NA,NA,NA,NA,NA,Known,2018,11,2018-11-01
180054635,2018-10-31,6,Anti-Jewish,NA,Vandalism,Closed-Admin,NA,School/College,1,1,NA,NA,NA,NA,Known,2018,10,2018-10-01
180054345,2018-10-30,4,Anti-Jewish,NA,Vandalism,Open,2,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,10,2018-10-01
180054204,2018-10-29,3,Anti-Hispanic,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),1,NA,NA,NA,NA,NA,Unknown,2018,10,2018-10-01
180053615,2018-10-26,4,Anti-Black,NA,Assault (simple),Open,1,Individual(s),1,NA,NA,NA,NA,NA,Known,2018,10,2018-10-01
180053627,2018-10-25,1,Anti-Jewish,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2018,10,2018-10-01
180051896,2018-10-16,2,Anti-Homosexual,NA,Written Intimidation/Simple Assault,Open,2,Individual(s),1,NA,1,NA,NA,NA,Known,2018,10,2018-10-01
180049428,2018-10-03,4,Anti-Black,NA,Written Intimidation/Simple Assault,Closed-Admin,NA,School/College,1,1,NA,NA,NA,NA,Known,2018,10,2018-10-01
180048816,2018-09-30,5,Anti-Other Ethnicity,NA,Vandalism,Inactive,6,Individual(s),2,NA,NA,NA,NA,NA,Known,2018,9,2018-09-01
180045932,2018-09-14,4,Anti-Black,NA,Assault (simple),Closed-Exception,1,Individual(s),1,NA,NA,NA,NA,NA,Known,2018,9,2018-09-01
180044692,2018-09-07,4,Anti-Jewish,NA,Vandalism,Closed-Arrest,NA,Religious Organization,1,NA,1,NA,NA,NA,Known,2018,9,2018-09-01
180043768,2018-09-01,5,Anti-Other Religion,NA,Verbal Intimidation/Simple Assault,Open,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2018,9,2018-09-01
180042888,2018-08-28,4,Anti-Other Ethnicity,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),1,NA,NA,NA,NA,NA,Known,2018,8,2018-08-01
180040663,2018-08-15,4,Anti-Hispanic,NA,Assault (simple),Closed-Admin,1,Individual(s),1,NA,1,NA,NA,NA,Known,2018,8,2018-08-01
180040392,2018-08-14,2,Anti-Black,NA,Vandalism,Closed-Admin,1,Individual(s),1,NA,1,NA,NA,NA,Known,2018,8,2018-08-01
180040116,2018-08-12,3,Anti-Other Religion,NA,Vandalism,Inactive,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2018,8,2018-08-01
180039198,2018-08-07,2,Anti-Jewish,NA,Written Intimidation/Simple Assault,Open,1,Individual(s),1,NA,1,NA,NA,NA,Known,2018,8,2018-08-01
180036812,2018-07-25,1,Anti-Jewish,NA,Flyer Left Behind,N/A,2,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,7,2018-07-01
180036689,2018-07-24,5,Anti-Black,NA,Vandalism,Open,3,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,7,2018-07-01
180036489,2018-07-23,5,Anti-Multi-Racial,Anti-Multi-Religious Group,Flyer Left Behind,N/A,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,7,2018-07-01
180036449,2018-07-23,5,Anti-Jewish,Anti-Black,Flyer Left Behind,N/A,2,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,7,2018-07-01
180034717,2018-07-13,2,Anti-Black,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,7,2018-07-01
180032468,2018-07-01,5,Anti-Islamic,NA,Vandalism,Inactive,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,7,2018-07-01
180031855,2018-06-28,3,Anti-Black,NA,Written Intimidation/Simple Assault,Closed-Admin,1,Individual(s),1,NA,NA,NA,NA,NA,Known,2018,6,2018-06-01
180031107,2018-06-24,3,Anti-Black,Anti-Homosexual,Vandalism,Closed-Admin,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2018,6,2018-06-01
180029724,2018-06-15,2,Anti-Jewish,NA,Vandalism,Inactive,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2018,6,2018-06-01
180028849,2018-06-11,5,Anti-White,NA,Assault (simple),Closed-Arrest,1,Individual(s),1,1,NA,NA,NA,NA,Known,2018,6,2018-06-01
180026780,2018-05-31,5,Anti-Black,NA,Flyer Left Behind,Inactive,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,5,2018-05-01
180025757,2018-05-25,6,Anti-Homosexual,NA,Vandalism,Closed-Exception,1,Individual(s),1,NA,1,NA,NA,NA,Known,2018,5,2018-05-01
180025325,2018-05-22,4,Anti-Jewish,NA,Verbal Intimidation/Simple Assault,Inactive,1,Individual(s),1,NA,NA,NA,NA,NA,Unknown,2018,5,2018-05-01
180023857,2018-05-15,2,Anti-Black,NA,Verbal Intimidation/Simple Assault,N/A,1,Individual(s),1,NA,NA,1,NA,NA,Known,2018,5,2018-05-01
180023349,2018-05-12,4,Anti-Jewish,NA,Vandalism,Inactive,NA,Society,NA,NA,NA,NA,NA,NA,Unknown,2018,5,2018-05-01
180022825,2018-05-09,4,Anti-Homosexual,NA,Vandalism,N/A,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2018,5,2018-05-01
180017177,2018-04-08,4,Anti-Black,NA,Written Intimidation/Simple Assault,N/A,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,4,2018-04-01
180016500,2018-04-05,4,Anti-Black,NA,Vandalism,Inactive,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2018,4,2018-04-01
180015906,2018-04-02,2,Anti-Transgender,NA,Assault (simple),Open,1,Individual(s),1,NA,NA,NA,NA,1,Known,2018,4,2018-04-01
180014801,2018-03-28,1,Anti-Jewish,NA,Verbal Intimidation/Simple Assault,Closed-Arrest,NA,Religious Organization,1,NA,NA,1,NA,NA,Known,2018,3,2018-03-01
180014425,2018-03-23,4,Anti-Jewish,NA,Verbal Intimidation/Simple Assault,N/A,NA,Religious Organization,NA,NA,NA,NA,NA,NA,Unknown,2018,3,2018-03-01
180014071,2018-03-21,2,Anti-Jewish,NA,Written Intimidation/Simple Assault,Closed-Admin,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,3,2018-03-01
180014001,2018-03-21,2,Anti-Jewish,NA,Written Intimidation/Simple Assault,Closed-Admin,1,Individual(s),1,NA,1,NA,NA,NA,Known,2018,3,2018-03-01
180012810,2018-03-14,2,Anti-Multi-Racial,Anti-Multi-Religious Group,Written Intimidation/Simple Assault,Closed-Exception,NA,Other,1,NA,NA,NA,1,NA,Known,2018,3,2018-03-01
180012537,2018-03-13,6,Anti-Black,NA,Vandalism,Open,NA,Government,NA,NA,NA,NA,NA,NA,Unknown,2018,3,2018-03-01
180011552,2018-03-07,1,Anti-Multi-Racial,Anti-Multi-Religious Group,Written Intimidation/Simple Assault,Closed-Exception,NA,School/College,1,NA,NA,NA,1,NA,Known,2018,3,2018-03-01
180011551,2018-03-07,1,Anti-White,NA,Written Intimidation/Simple Assault,Closed-Arrest,NA,School/College,1,NA,NA,NA,1,NA,Known,2018,3,2018-03-01
180011102,2018-03-04,4,Anti-White,NA,Written Intimidation/Simple Assault,UNF,1,Individual(s),4,4,NA,NA,NA,NA,Known,2018,3,2018-03-01
180009756,2018-02-25,1,Anti-Black,NA,Other,N/A,NA,Government,NA,NA,NA,NA,NA,NA,Unknown,2018,2,2018-02-01
180009214,2018-02-22,4,Anti-Hispanic,NA,Verbal Intimidation/Simple Assault,N/A,1,Individual(s),1,NA,NA,NA,NA,NA,Known,2018,2,2018-02-01
180008956,2018-02-20,3,Anti-Hispanic,NA,Vandalism,Open,NA,Society,NA,NA,NA,NA,NA,NA,Unknown,2018,2,2018-02-01
180008473,2018-02-18,3,Anti-Jewish,NA,Written Intimidation/Simple Assault,Closed-Admin,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,2,2018-02-01
180008200,2018-02-16,2,Anti-Jewish,NA,Written Intimidation/Simple Assault,Inactive,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,2,2018-02-01
180007926,2018-02-15,1,Anti-Black,NA,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2018,2,2018-02-01
180007511,2018-02-13,6,Anti-Gender Non-Conforming,NA,Verbal Intimidation/Simple Assault,UNF,1,Individual(s),2,NA,NA,NA,NA,NA,Unknown,2018,2,2018-02-01
180007406,2018-02-12,2,Anti-Homosexual,NA,Assault (simple),Closed-Exception,1,Individual(s),1,1,NA,NA,NA,NA,Known,2018,2,2018-02-01
180006627,2018-02-07,2,Anti-Asian,NA,Other,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,2,2018-02-01
180005896,2018-01-31,3,Anti-Homosexual,NA,Vandalism,Closed-Admin,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,1,2018-01-01
180005117,2018-01-30,4,Anti-Transgender,NA,Verbal Intimidation/Simple Assault,Closed-Admin,2,Individual(s),1,1,NA,NA,NA,NA,Known,2018,1,2018-01-01
180003892,2018-01-23,2,Anti-Black,NA,Verbal Intimidation/Simple Assault,Closed-Arrest,1,Individual(s),1,NA,NA,NA,NA,1,Known,2018,1,2018-01-01
180002565,2018-01-13,3,Anti-Islamic,NA,Flyer Left Behind,Closed-Admin,2,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,1,2018-01-01
180001592,2018-01-10,4,Anti-Multi-Racial,Anti-Jewish,Vandalism,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,1,2018-01-01
180000925,2018-01-06,2,Anti-Asian,NA,Written Intimidation/Simple Assault,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2018,1,2018-01-01
180000185,2018-01-02,5,Anti-Black,NA,Verbal Intimidation/Simple Assault,Inactive,1,Individual(s),1,NA,NA,NA,NA,NA,Unknown,2018,1,2018-01-01
170548977,2017-12-16,2,Anti-Black,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),1,NA,NA,NA,1,NA,Known,2017,12,2017-12-01
170548729,2017-12-15,6,Anti-Jewish,Anti-Black,Written Intimidation/Simple Assault,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,NA,2017,12,2017-12-01
170548562,2017-12-14,1,Anti-Jewish,NA,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2017,12,2017-12-01
170546720,2017-12-04,4,Anti-Jewish,NA,Vandalism,Closed-Admin,NA,School/College,1,1,NA,NA,NA,NA,Known,2017,12,2017-12-01
170545799,2017-11-30,5,Anti-Jewish,NA,Vandalism,Inactive,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2017,11,2017-11-01
170543121,2017-11-15,4,Anti-Jewish,Anti-Black,Written Intimidation/Simple Assault,Open,NA,Individual(s),3,3,NA,NA,NA,NA,Known,2017,11,2017-11-01
170542473,2017-11-13,4,Anti-Homosexual,Anti-Transgender,Assault (simple),Open,1,Individual(s),1,NA,1,NA,NA,NA,Known,2017,11,2017-11-01
170542528,2017-11-13,4,Anti-Islamic,NA,Written Intimidation/Simple Assault,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2017,11,2017-11-01
170542741,2017-11-13,1,Anti-Multi-Religious Group,NA,Other,UNF,1,Individual(s),1,1,NA,NA,NA,NA,Known,2017,11,2017-11-01
170542522,2017-11-13,1,Anti-Black,NA,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2017,11,2017-11-01
170540409,2017-11-01,2,Anti-Jewish,NA,Written Intimidation/Simple Assault,Open,NA,School/College,1,1,NA,NA,NA,NA,Known,2017,11,2017-11-01
170539207,2017-10-27,6,Anti-Homosexual,NA,Assault (simple),Open,1,Individual(s),1,NA,NA,NA,NA,NA,Unknown,2017,10,2017-10-01
170538425,2017-10-24,2,Anti-Asian,NA,Physical Intimidation/Simple Assault,RTOJ,1,Individual(s),1,1,NA,NA,NA,NA,Known,2017,10,2017-10-01
170537609,2017-10-19,6,Anti-Black,NA,Assault (simple),Open,1,Individual(s),1,NA,1,NA,NA,NA,Known,2017,10,2017-10-01
170537332,2017-10-16,1,Anti-Black,NA,Physical Intimidation/Simple Assault,RTOJ,NA,Government,NA,NA,NA,NA,NA,NA,Unknown,2017,10,2017-10-01
170535772,2017-10-08,1,Anti-Islamic,NA,Written Intimidation/Simple Assault,Closed-Admin,1,Individual(s),2,2,NA,NA,NA,NA,Known,2017,10,2017-10-01
170534673,2017-10-03,4,Anti-Black,NA,Assault (simple),Closed-Admin,1,Individual(s),3,3,NA,NA,NA,NA,Known,2017,10,2017-10-01
170533042,2017-09-22,1,Anti-Black,NA,Vandalism,Open,NA,School/College,NA,NA,NA,NA,NA,NA,Unknown,2017,9,2017-09-01
170532001,2017-09-21,3,Anti-Jewish,NA,Vandalism,Open,NA,Government,NA,NA,NA,NA,NA,NA,Unknown,2017,9,2017-09-01
170531517,2017-09-18,2,Anti-Black,NA,Verbal Intimidation/Simple Assault,Closed-Admin,1,Individual(s),1,1,NA,NA,NA,NA,Known,2017,9,2017-09-01
170530867,2017-09-17,6,Anti-Black,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),1,NA,1,NA,NA,NA,Known,2017,9,2017-09-01
170529740,2017-09-10,6,Anti-Multi-Racial,NA,Vandalism,Open,NA,Business/Financial Institution,NA,NA,NA,NA,NA,NA,Unknown,2017,9,2017-09-01
170528788,2017-09-05,2,Anti-Jewish,NA,Flyer Left Behind,N/A,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2017,9,2017-09-01
170528411,2017-09-02,6,Anti-Black,NA,Physical Intimidation/Simple Assault,Open,1,Individual(s),3,3,NA,NA,NA,NA,Known,2017,9,2017-09-01
170528035,2017-08-31,6,Anti-Multi-Racial,NA,Vandalism,Open,NA,Government,NA,NA,NA,NA,NA,NA,Unknown,2017,8,2017-08-01
170526440,2017-08-23,4,Anti-Black,NA,Assault (simple),Open,1,Individual(s),1,NA,NA,NA,1,NA,Known,2017,8,2017-08-01
170526290,2017-08-22,3,Anti-Islamic,NA,Verbal Intimidation/Simple Assault,UNF,1,Individual(s),1,NA,1,NA,NA,NA,Known,2017,8,2017-08-01
170526017,2017-08-20,4,Anti-Homosexual,NA,Vandalism,Inactive,2,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2017,8,2017-08-01
170524634,2017-08-13,1,Anti-Islamic,NA,Assault (simple),Open,2,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2017,8,2017-08-01
170524454,2017-08-12,6,Anti-Homosexual,NA,Verbal Intimidation/Simple Assault,Open,1,Individual(s),1,NA,NA,1,NA,NA,Known,2017,8,2017-08-01
170524265,2017-08-11,1,Anti-Jewish,NA,Vandalism,Open,NA,Government,NA,NA,NA,NA,NA,NA,Unknown,2017,8,2017-08-01
170523413,2017-08-06,4,Anti-Black,NA,Vandalism,UNF,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2017,8,2017-08-01
170523171,2017-08-05,3,Anti-Black,NA,Vandalism,Open,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2017,8,2017-08-01
170522789,2017-08-03,5,Anti-Homosexual,Anti-Black,Written Intimidation/Simple Assault,Inactive,1,Individual(s),NA,NA,NA,NA,NA,NA,Unknown,2017,8,2017-08-01
